SKU,ITEMID,DESCRIPTION,VENDOR,CAT,QUANTITY,PRICE,WEIGHT,SIZE,UNIT,SUB-CATEGORY,STATUS,UPC
202265,GS3024STC000D-0032,Infortrend NAS GS3024STC000D-0032 EonStor GS 3000 4U 24bay 2x12Gb s SAS Retail,Infortrend,NT, 0,10857.43,47.75,EA,LB,NAS,ACTIVE,NA
202266,GS4016RTC0F0D-0032,Infortrend NAS GS4016RTC0F0D-0032 EonStor GS 4000 3U 16bay 4x12Gb SAS Retail,Infortrend,NT, 0,22978.84,47.75,EA,LB,NAS,ACTIVE,NA
202267,GS1024R0C000D-0032,Infortrend NAS GS1024R0C000D-0032 EonStor GS 1000 4U 24Bay 2x6Gb SAS EXP 4x4GB,Infortrend,AC, 0,6468.33,47.75,EA,LB,NAS,ACTIVE,NA
202268,GS4016RTC000D-0032,Infortrend NAS GS4016RTC000D-0032 EonStor GS 4000 3U 16bay 4x12Gb SAS Retail,Infortrend,NT, 0,20238.29,47.75,EA,LB,NAS,ACTIVE,NA
202269,GS3024STC0F0D-0032,Infortrend NAS GS3024STC0F0D-0032 EonStor GS 3000 4U 24bay 2x12Gb s SAS Retail,Infortrend,NT, 0,11900.69,47.75,EA,LB,NAS,ACTIVE,NA
202270,GS4016STC0F0D-0032,Infortrend NAS GS4016STC0F0D-0032 EonStor GS 4000 3U 16bay 2x12Gb SAS Retail,Infortrend,NT, 0,14071.19,47.75,EA,LB,NAS,ACTIVE,NA
202271,GS4016STC000D-0032,Infortrend NAS GS4016STC000D-0032 EonStor GS 4000 3U 16bay 2x12Gb SAS Retail,Infortrend,NT, 0,12696.10,47.75,EA,LB,NAS,ACTIVE,NA
202272,GS3016STC0F0D-0032,Infortrend NAS GS3016STC0F0D-0032 EonStor GS 3000 3U 16bay 2x12Gb SAS Retail,Infortrend,NT, 0,11427.57,47.75,EA,LB,NAS,ACTIVE,NA
202273,GS3024RTC0F0D-0032,Infortrend NAS GS3024RTC0F0D-0032 EonStor GS 3000 4U 24bay 4x12Gb SAS Retail,Infortrend,NT, 0,18863.87,47.75,EA,LB,NAS,ACTIVE,NA
202274,USB31C2SAT3,StarTech AC USB31C2SAT3 USB 3.1 10Gbps for 2.5 3.5SATA Drives Adapter Cable,StarTech.com,AC, 0,61.67,1.00,EA,LB,AC,ACTIVE,065030872805
202275,GS3024RTC000D-0032,Infortrend NAS GS3024RTC000D-0032 EonStor GS 3000 4U 24bay 4x12Gb SAS Retail,Infortrend,NT, 0,16753.19,47.75,EA,LB,NAS,ACTIVE,NA
202276,GS2016RTC000F-0032,Infortrend NAS GS2016RTC000F-0032 EonStor GS 2000 3U 16bay 2x12Gb SAS Retail,Infortrend,AC, 0,15132.54,47.75,EA,LB,NAS,ACTIVE,NA
202278,GS3024S0C000F-0032,Infortrend NAS GS3024S0C000F-0032 EonStor GS 3000 4U 24bay 2x12Gb SAS Retail,Infortrend,NT, 0,11956.30,47.75,EA,LB,NAS,ACTIVE,NA
202279,450FBLCLC3,StarTech CB 450FBLCLC3 3m 50 125 OM4 Duplex Multimode Fiber Optic Cable Aqua,StarTech.com,AC, 0,30.42,1.00,EA,LB,CBE,ACTIVE,065030870825
202280,GS3012STC000D-0032,Infortrend NAS GS3012STC000D-0032 EonStor GS 3000 2U 12bay 2x12Gb SAS Retail,Infortrend,NT, 0,8867.10,47.75,EA,LB,NAS,ACTIVE,NA
202281,GS3012STC0F0D-0032,Infortrend NAS GS3012STC0F0D-0032 EonStor GS 3000 2U 12bay 2x12Gb SAS Retail,Infortrend,NT, 0,9549.62,47.75,EA,LB,NAS,ACTIVE,NA
202282,RK9WALM,StarTech AC RK9WALM 9U 17 Deep Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,255.40,94.00,EA,LB,AC,ACTIVE,065030868341
202283,GS3012RTC000D-0032,Infortrend NAS GS3012RTC000D-0032 EonStor GS 3000 2U 12bay 2x12Gb SAS Retail,Infortrend,NT, 0,14379.48,47.75,EA,LB,NAS,ACTIVE,NA
202284,RK920WALM,StarTech AC RK920WALM 9U 18.9 Deep Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,329.73,117.00,EA,LB,AC,ACTIVE,065030870115
202285,GS3012RTC0F0D-0032,Infortrend NAS GS3012RTC0F0D-0032 EonStor GS 3000 2U 12bay 4x12Gb SAS Retail,Infortrend,NT, 0,16060.80,47.75,EA,LB,NAS,ACTIVE,NA
202287,RK616WALM,StarTech AC RK616WALM 6U 16.9 Deep Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,193.49,62.00,EA,LB,AC,ACTIVE,065030870047
202288,GS3016STC000D-0032,Infortrend NAS GS3016STC000D-0032 EonStor GS 3000 3U 16bay 2x12Gb SAS Retail,Infortrend,NT, 0,10456.31,47.75,EA,LB,NAS,ACTIVE,NA
202289,RK1820WALHM,StarTech AC RK1820WALHM 18U 20 Deep Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,613.93,185.00,EA,LB,AC,ACTIVE,065030870061
202290,RK2433BKM,StarTech AC RK2433BKM 24U 31 Deep Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,905.41,364.00,EA,LB,AC,ACTIVE,065030870214
202291,RK2620WALHM,StarTech AC RK2620WALHM 26U 20 Hinged Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,700.77,252.00,EA,LB,AC,ACTIVE,065030870092
202292,RK1833BKM,StarTech AC RK1833BKM 18U 31 Deep Wall-Mount Server Rack Cabinet Retail,StarTech.com,AC, 0,748.42,285.00,EA,LB,AC,ACTIVE,065030870238
202293,SDOCK1EU3P2,StarTech AC SDOCK1EU3P2 USB3.0 4Kn Standalone Drive Erase&Dock f 2.5 3.5 SATA,StarTech.com,AC, 0,370.24,1.37,EA,LB,AC,ACTIVE,065030866835
202295,EJ1600-V2-CA,QNAP NAS EJ1600-v2-CA 3U 16Bay SAS 12G 2x12G MiniSAS Cable f ES Series with,QNAP Systems Inc.,NT, 0,7434.51,74.43,EA,LB,NAS,ACTIVE,885022012855
202296,PDU3VSR10H50,Tripp-lite PDU PDU3VSR10H50  12.6kW 3-Phase Switch PDU Hubbell 0U Vertical RTL,Tripp-Lite,UP, 0,1258.87,33.00,EA,LB,UPS,ACTIVE,037332149770
202298,VP3268-4K,ViewSonic LED VP3268-4K 32 4K UHD 3840x2160 HDMI DP mDP w SuperClear× Retail,ViewSonic,MN, 0,877.82,55.00,EA,LB,MN6,ACTIVE,766907903614
202299,RLC-108,ViewSonic AC RLC-108 Replacement Lamp f PA503S PA503X PA500S PA500X PG603X RTL,ViewSonic,MN, 0,89.05,1.00,EA,LB,PJA,ACTIVE,766907904819
202305,FQC-09525,Microsoft Software FQC-09525 OL Windows 10 Pro Single Upgrade,Microsoft,SF, 0,229.26,0.01,EA,LB,SFS,ACTIVE,NA
202359,RAIL-E02,QNAP Accessory RAIL-E02 Rail Kit for ES NAS Series Retail,QNAP Systems Inc.,AC, 0,173.00,6.00,EA,LB,AC,ACTIVE,885022011308
202363,CP-9020139-NA,Corsair CP-9020139-NA HX-1000 1000W 80 PLUS× Platinum Fully Modular PSU ATX,Corsair Memory,PS, 0,243.96,5.00,EA,LB,PSP,ACTIVE,843591093477
202406,LCD-CMK-001,ViewSonic AC LCD-CMK-001 Universal client mounting kit f compatible VIE monitors,ViewSonic,AC, 0,22.29,2.00,EA,LB,MNA,ACTIVE,766907909111
202407,CE-H22J14-S1,SIIG AC CE-H22J14-S1 HDMI 2.0 Repeater Up To 30M 4Kx2K 60Hz 24AWG Black Retail,SIIG,AC, 0,33.52,1.00,EA,LB,VAC,ACTIVE,662774040325
202411,CE-KV0011-S2,SIIG Accessory CE-KV0011-S2 2x1 USB HDMI KVM Switch Share between 2 USB HDMI,SIIG,AC, 3,97.52,2.23,EA,LB,AC,ACTIVE,662774040424
202416,DLP3A115P3XX,Intel Accessory DLP3A115P3XX Deep Learning Inference Accelerator Retail,Intel,AC, 0,1995.73,4.00,EA,LB,AC,ACTIVE,735858328548
202428,0TS1307,HGST SD 0TS1307 HUSMR7616BDP301 1.6TB U2 2.5 MLC PCIe RI 15NM SFF SN200 3DW D,HGST,SD, 0,1149.57,1.00,EA,LB,SSE,ACTIVE,NA
202429,0TS1353,HGST SD 0TS1353 HUSMR7676BHP3Y1 7.68TB HH-HL MLC PCIe RI 15NM SN200 1D WD Bare,HGST,SD, 0,3950.98,1.00,EA,LB,SSE,ACTIVE,NA
202430,0TS1355,HGST SD 0TS1355 HUSMR7619BDP3Y1 1.92TB U2 2.5MLC PCIe RI 15NM SFF SN200 1DW D,HGST,SD, 0,1149.57,1.00,EA,LB,SSE,ACTIVE,NA
202431,0TS1308,HGST SD 0TS1308 HUSMR7632BDP301 3.2TB U2 2.5 MLC PCIe RI 15NM SFF SN200 3DW D,HGST,SD, 0,1942.99,1.00,EA,LB,SSE,ACTIVE,NA
202432,0TS1304,HGST SD 0TS1304 HUSMR7664BHP301 6.4TB HH-HL MLC PCIe RI 15NM SN200 3D WD Bare,HGST,SD, 0,3950.98,1.00,EA,LB,SSE,ACTIVE,NA
202433,0TS1356,HGST SD 0TS1356 HUSMR7638BDP3Y1 3.84TB U2 2.5MLC PCIe RI 15NM SFF SN200 1DW D,HGST,SD, 0,1942.99,1.00,EA,LB,SSE,ACTIVE,NA
202434,0TS1317,HGST SD 0TS1317 HUSMR7664BDP301 6.4TB U2 2.5MLC PCIe RI 15NM SFF SN200 3DW D,HGST,SD, 0,3950.98,1.00,EA,LB,SSE,ACTIVE,NA
202435,0TS1352,HGST SD 0TS1352 HUSMR7638BHP3Y1 3.84TB HH-HL MLC PCIe RI 15NM SN200 1D WD Bare,HGST,SD, 0,1942.99,1.00,EA,LB,SSE,ACTIVE,NA
202436,0TS1303,HGST SD 0TS1303 HUSMR7632BHP301 3.2TB HH-HL MLC PCIe RI 15NM SN200 3D WD Bare,HGST,SD, 0,1942.99,1.00,EA,LB,SSE,ACTIVE,NA
202437,0TS1357,HGST SD 0TS1357 HUSMR7676BDP3Y1 7.68TB U2 2.5MLC PCIe RI 15NM SFF SN200 1DW D,HGST,SD, 0,3950.98,1.00,EA,LB,SSE,ACTIVE,NA
202438,0TS1351,HGST SD 0TS1351 HUSMR7619BHP3Y1 1.92TB HH-HL MLC PCIe RI 15NM SN200 1D WD Bare,HGST,SD, 0,1149.57,1.00,EA,LB,SSE,ACTIVE,NA
202439,0TS1305,HGST SD 0TS1305 HUSMR7616BHP301 1.6TB HH-HL MLC PCIe RI 15NM SN200 3D WD Bare,HGST,SD, 1,1149.57,1.00,EA,LB,SSE,ACTIVE,NA
202440,0TS1306,HGST SD 0TS1306 HUSMR7680BDP301 800GB U2 2.5 MLC PCIe RI 15NM SFF SN200 3DW D,HGST,SD, 0,809.96,1.00,EA,LB,SSE,ACTIVE,NA
202441,0TS1354,HGST SD 0TS1354 HUSMR7696BDP3Y1 960GB 2.5 SFF MLC PCIe RI 15NM SN200 1D WD,HGST,SD, 0,809.96,1.00,EA,LB,SSE,ACTIVE,NA
202444,N844-02M-12-P,Tripp-Lite Cable N844-02M-12-P 6ft 40GbE MTP MPO Patch 12 Fiber Retail,Tripp-Lite,CB, 0,164.13,1.00,EA,LB,CBN,ACTIVE,037332173720
202457,100-506001,AMD VCX 100-506001 Radeon Pro WX 2100 2GB GDDR5 10Bit PCIE 2xDP DP Retail,AMD,VC, 0,208.36,1.20,EA,LB,V2G,ACTIVE,727419416443
202458,100-505999,AMD VCX 100-505999 Radeon Pro WX 3100 4GB GDDR5 10Bit PCIE 2xmDP DP Retail,AMD,VC, 19,254.32,1.20,EA,LB,V5G,ACTIVE,727419416450
202489,FAN-0141L4,Supermicro Fan FAN-0141L4 40mm Counter-Rotating Fan 20.5 RPM   17.6 RPM,Supermicro,FN, 0,26.70,1.00,EA,LB,FAN,ACTIVE,672042121939
202499,CL-O008-CLSTBL-A,Thermaltake FN CL-O008-CLSTBL-A Water 3.0 Series AIO Liquid Cooler AM4 Bracket,Thermaltake,FN, 0,9.14,1.00,EA,LB,FAN,ACTIVE,841163069028
202511,D-300-95R3K8,iStarUSA RM D-300-95R3K8 3U Compact Stylish RM Chassis w 950W Redundant PS,iStarUSA,RN, 0,721.45,40.00,EA,LB,RN,ACTIVE,846813038263
202513,D-300L-95R3K8,iStarUSA RM D-300L-95R3K8 3U High Performance RM Chassis w 950W Redundant PS,iStarUSA,RN, 0,782.81,50.00,EA,LB,RN,ACTIVE,846813038270
202515,D-406-100R3N,iStarUSA RM D-406-100R3N 4U Compact Stylish RM Chassis w 1000W Redundant PS,iStarUSA,RN, 0,734.91,46.00,EA,LB,RN,ACTIVE,846813038393
202517,D-406-50R8A,iStarUSA RM D-406-50R8A 4U Compact Stylish RM Chassis w 500W Redundant PS,iStarUSA,RN, 0,561.00,43.00,EA,LB,RN,ACTIVE,846813038362
202520,D-406-55R8P,iStarUSA RM D-406-55R8P 4U Compact Stylish RM Chassis w 550W Redundant PS,iStarUSA,RN, 0,610.81,43.00,EA,LB,RN,ACTIVE,846813038379
202521,D-406-80R3N,iStarUSA RM D-406-80R3N 4U Compact Stylish RM Chassis w 800W Redundant PS,iStarUSA,RN, 0,682.79,45.00,EA,LB,RN,ACTIVE,846813038386
202524,D-407L-100R3N,iStarUSA RM D-407L-100R3N 4U High Performance RM Chassis w 1000W Redundant PS,iStarUSA,RN, 0,811.26,59.00,EA,LB,RN,ACTIVE,846813038355
202527,D-407L-50R8A,iStarUSA RM D-407L-50R8A 4U High Performance RM Chassis w 500W Redundant PS,iStarUSA,RN, 0,637.20,55.00,EA,LB,RN,ACTIVE,846813038324
202530,D-407L-55R8P,iStarUSA RM D-407L-55R8P 4U High Performance RM Chassis w 550W Redundant PS,iStarUSA,RN, 0,695.82,55.00,EA,LB,RN,ACTIVE,846813038331
202531,D-407L-80R3N,iStarUSA RM D-407L-80R3N 4U High Performance RM Chassis w 800W Redundant PS,iStarUSA,RN, 0,758.92,58.00,EA,LB,RN,ACTIVE,846813038348
202533,D-407P-100R3N,iStarUSA RM D-407P-100R3N 4U Compact Stylish RM Chassis w 1000W Redundant PS,iStarUSA,RN, 0,723.28,46.00,EA,LB,RN,ACTIVE,846813038317
202535,D-407P-50R8A,iStarUSA RM D-407P-50R8A 4U Compact Stylish RM Chassis w 500W Redundant PS,iStarUSA,RN, 0,549.22,43.00,EA,LB,RN,ACTIVE,846813038287
202537,D-407P-55R8P,iStarUSA RM D-407P-55R8P 4U Compact Stylish RM Chassis w 550W Redundant PS,iStarUSA,RN, 0,597.68,43.00,EA,LB,RN,ACTIVE,846813038294
202538,D-407P-80R3N,iStarUSA RM D-407P-80R3N 4U Compact Stylish RM Chassis w 800W Redundant PS,iStarUSA,RN, 0,670.85,45.00,EA,LB,RN,ACTIVE,846813038300
202543,E-306L-80R3K,iStarUSA RM E-306L-80R3K 3U E-ATX 6x5.25Bay RM Chassis w 800W Redundant PS,iStarUSA,RN, 0,876.12,50.00,EA,LB,RN,ACTIVE,846813038416
202546,OMNIVS1500XLTAA,Tripp Lite UPS OMNIVS1500XLTAA TAA OmniVS 120V 1500VA 940W Tower USB port Retail,Tripp-Lite,UP, 0,328.84,30.00,EA,LB,UPS,ACTIVE,037332152725
202584,WMK-047-2,ViewSonic AC WMK-047-2 Wall Mount f Max 98 display VESA Slide-in plate Black,ViewSonic,AC, 0,95.78,13.67,EA,LB,AC,ACTIVE,766907909227
202595,USB2CB50CM,StarTech CB USB2CB50CM 0.5m USB-C to USB-B M M Printer Cable Retail,StarTech.com,CB, 0,9.22,1.00,EA,LB,CBE,ACTIVE,065030872997
202597,RK2537BKM,StarTech AC RK2537BKM 25U 37 Deep Enclosure Server Rack Cabinet Retail,StarTech.com,AC, 0,1114.32,519.00,EA,LB,AC,ACTIVE,065030870283
202598,RK4242BK24,StarTech AC RK4242BK24 42U 37 Deep Enclosure Server Rack Cabinet Retail,StarTech.com,AC, 0,1222.74,767.00,EA,LB,AC,ACTIVE,065030867504
202607,R1304WFXXX,Intel CS R1304WFXXX 1U 4x3.5Drive Riser w o Server Chassis&PSU Server Chassis,Intel,CS, 0,692.82,55.00,EA,LB,CSS,ACTIVE,735858344722
202608,H2312XXLR3,Intel System H2312XXLR3 SERVER CHASSIS Dual 2130W PSUs 12x3.5 NO CPU 0GHZ RTL,Intel,CS, 0,1594.80,55.00,EA,LB,CSS,ACTIVE,735858341912
202609,R2000WFXXX,Intel CS R2000WFXXX 2U Server Chassis w o PSU Drive bays Backplaneno Board RTL,Intel,CS, 0,512.16,55.00,EA,LB,CSS,ACTIVE,735858344746
202610,FXXSTCBLINTR,Intel Accessory FXXSTCBLINTR Intrusion Switch Cable Retail,Intel,AC, 0,6.87,7.00,EA,LB,AC,ACTIVE,735858345309
202620,AUP8X25S3NVDK,Intel Accessory AUP8X25S3NVDK STP COMBO drive kit J21195-001 (Tool Less) RTL,Intel,AC, 0,262.81,4.00,EA,LB,AC,ACTIVE,735858346641
202622,H2224XXLR3,Intel System H2224XXLR3 SERVER CHASSIS Dual 2130W PSUs 24x2.5 NO CPU 0GHZ RTL,Intel,CS, 0,2122.85,55.00,EA,LB,CSS,ACTIVE,735858323642
202624,AUP8X25S3DPDK,Intel Accessory AUP8X25S3DPDK STP DP drive kit J32847-001 (Tool Less) Retail,Intel,AC, 0,261.48,4.00,EA,LB,AC,ACTIVE,735858345200
202625,AUP4X35S3HSDK,Intel Accessory AUP4X35S3HSDK STP 3.5 drive kit J41393-001 (Tool Less) Retail,Intel,AC, 0,116.53,4.00,EA,LB,AC,ACTIVE,735858348614
202627,AHWBPBGB,Intel Accessory AHWBPBGB 4Port SATA Bridge Board Retail,Intel,AC, 0,91.16,11.00,EA,LB,AC,ACTIVE,735858323673
202629,AXXSTSFPPKIT,Intel Accessory AXXSTSFPPKIT SFP+ AIC + 30pin front panel cable kit Retail,Intel,AC, 0,112.90,3.00,EA,LB,AC,ACTIVE,735858346337
202630,AHWBP12GBGB,Intel Accessory AHWBP12GBGB 4Port 3008 12G SAS down Bridge Board (RAID 0 1 10),Intel,AC, 0,266.58,3.00,EA,LB,AC,ACTIVE,735858323680
202633,AXXSTI2CCBL,Intel Cable AXXSTI2CCBL I2C cable kit E-CBL-KIT-I2CDRV (7 cables) Retail,Intel,CB, 0,28.81,1.00,EA,LB,CBE,ACTIVE,735858345217
202634,AHWBP12GBGBR5,Intel AC AHWBP12GBGBR5 4Port 3008 12G SAS down Bridge Board (RAID 0 1 10 5),Intel,AC, 0,324.66,3.00,EA,LB,AC,ACTIVE,735858323697
202635,AHWBPBGB24,Intel Accessory AHWBPBGB24 6port 3008 12G SAS NVMe combo Bridge Board Retail,Intel,AC, 0,448.93,3.00,EA,LB,AC,ACTIVE,735858323703
202636,AXXSTFPCBLKIT,Intel Accessory AXXSTFPCBLKIT Front Panel Cable Kit Retail,Intel,AC, 0,28.81,1.00,EA,LB,AC,ACTIVE,735858345194
202637,AHWBPBGB24R,Intel AC AHWBPBGB24R 6port 3408 12G SAS NVMe combo Bridge Board RAID0 1 10 RTL,Intel,AC, 0,372.07,2.00,EA,LB,AC,ACTIVE,735858323710
202638,AXXSTCBLQAT,Intel Cable AXXSTCBLQAT QAT cable J41394-001 Retail,Intel,CB, 0,34.39,1.00,EA,LB,CBE,ACTIVE,735858345224
202639,A1U4PRTCXCXK,Intel CB A1U4PRTCXCXK Oculink 1U 4PT Retimer Card Riser 1or2Connects Cable Kit,Intel,CB, 0,123.68,3.00,EA,LB,CBE,ACTIVE,735858346207
202640,AHWBPBGB24P,Intel Accessory AHWBPBGB24P 6port 12G pass through Bridge Board Retail,Intel,AC, 0,191.46,2.00,EA,LB,AC,ACTIVE,735858323727
202641,AXXCBL450CVCR,Intel Cable AXXCBL450CVCR MB to HSBP OCuLink Cable Retail,Intel,CB, 0,23.62,1.00,EA,LB,CBE,ACTIVE,735858345231
202643,AXXCBL625CVCX,Intel Cable AXXCBL625CVCX 4P Switch OCuLink cable kit Retail,Intel,CB, 0,123.68,1.00,EA,LB,CBE,ACTIVE,735858347082
202644,AHW1URISER1,Intel AC AHW1URISER1 1U PCIex16 riser card f low-profile on riser slot1 Retail,Intel,AC, 0,34.36,1.09,EA,LB,AC,ACTIVE,735858323734
202645,A2U4PRTCXCXK,Intel CB A2U4PRTCXCXK Oculink 2U 4PT Switch Card f 4xNVMe Drives Cable Kit RTL,Intel,CB, 0,105.02,3.00,EA,LB,CBE,ACTIVE,735858346214
202646,AXXCBL680CVCX,Intel Cable AXXCBL680CVCX 8P Switch OCuLink cable kit Retail,Intel,CB, 0,195.22,1.00,EA,LB,CBE,ACTIVE,735858345248
202647,AHW1UM2RISER2,Intel AC AHW1UM2RISER2 1U PCIex16 riser card f lowprofile on riser slot2 RTL,Intel,AC, 0,58.18,2.00,EA,LB,AC,ACTIVE,735858323741
202648,A2U4PSWCXCXK1,Intel CB A2U4PSWCXCXK1 2U 4PT Oculink Switch Card f 4x NVMe Drives Cable Kit,Intel,CB, 0,92.88,3.00,EA,LB,CBE,ACTIVE,735858346221
202649,AXXCBL665CVCV,Intel Cable AXXCBL665CVCV HSBP to Retimer AIC OCuLink cable kit Retail,Intel,CB, 0,98.99,1.00,EA,LB,CBE,ACTIVE,735858345255
202650,A2U4PSWCXCXK2,Intel CB A2U4PSWCXCXK2 2U 4PT Oculink Switch Card 4xNVMe Drives Cable Kit RTL,Intel,CB, 0,92.88,3.00,EA,LB,CBE,ACTIVE,735858346238
202651,AXXSTCBLSATA,Intel Cable AXXSTCBLSATA SATA PWR Adapter Cable spare Retail,Intel,CB, 0,45.40,1.00,EA,LB,CBE,ACTIVE,735858345279
202652,A2U8PSWCXCXK1,Intel CB A2U8PSWCXCXK1 2U 8PT Oculink Switch Card 8x NVMe Drives Cable Kit RTL,Intel,CB, 0,209.13,3.00,EA,LB,CBE,ACTIVE,735858346245
202653,A2U8PSWCXCXK2,Intel CB A2U8PSWCXCXK2 2U 8PT Oculink Switch Card 8x NVMe Drives Cable Kit RTL,Intel,CB, 0,206.73,3.00,EA,LB,CBE,ACTIVE,735858346252
202654,AXXSTBBUBRKT,Intel Accessory AXXSTBBUBRKT BBU bracket kit Retail,Intel,AC, 0,37.84,4.00,EA,LB,AC,ACTIVE,735858345330
202657,AXXSTM2BRKT,Intel Accessory AXXSTM2BRKT M.2 bracket Retail,Intel,AC, 0,11.01,1.00,EA,LB,AC,ACTIVE,735858346351
202659,FHW24X25HSBP,Intel AC FHW24X25HSBP Spare 12Gb SAS SATA 24x 2.5 backplane kit (with BIB),Intel,AC, 0,621.30,3.00,EA,LB,AC,ACTIVE,735858343695
202660,AXXSTPHIKIT,Intel Accessory AXXSTPHIKIT 3GPGPU-STP PHI J41435-001 3PWR CB AUX Power Retail,Intel,AC, 0,148.46,1.00,EA,LB,AC,ACTIVE,735858345385
202661,AXXSTCPUCAR,Intel Accessory AXXSTCPUCAR CPU Carrier Retail,Intel,AC, 0,4.48,1.00,EA,LB,AC,ACTIVE,735858345354
202662,AXXSTPHMKIT,Intel Accessory AXXSTPHMKIT 4U PHM Kit (HS + CPUCarrier) Retail,Intel,AC, 0,72.38,2.00,EA,LB,AC,ACTIVE,735858345361
202663,AXXSTCBLFAN,Intel Accessory AXXSTCBLFAN Redundant FAN Cable Assembly Retail,Intel,AC, 0,20.60,1.00,EA,LB,AC,ACTIVE,735858345378
202664,FXXHP78X108HS,Intel FN FXXHP78X108HS Spare 1UÿStandard CPU0 Rear Heat-Sink 78x108mm Retail,Intel,FN, 0,86.60,1.00,EA,LB,CF4,ACTIVE,735858337595
202671,A2U8PSWCXCXK3,Intel CB A2U8PSWCXCXK3 2U 8PT Oculink Switch Card 8x NVMe Drives Cable Kit RTL,Intel,CB, 0,208.68,3.00,EA,LB,CBE,ACTIVE,735858346269
202674,FXX35HSCAR2,Intel Accessory FXX35HSCAR2 Spare 3.5 Hot Swap Tool Less Carriers 8Pack RTL,Intel,AC, 0,105.98,3.00,EA,LB,AC,ACTIVE,735858345675
202675,AXXP3RTX16040,Intel AC AXXP3RTX16040 4PT PCIeÿGen3 x16 Retimer AIC 4x NVMe Drives Retail,Intel,AC, 0,217.12,2.00,EA,LB,AC,ACTIVE,735858345613
202676,FXXEA78X108HS,Intel FN FXXEA78X108HS Spare 1UÿStandard Front Heat-Sink 78x108mm Retail,Intel,FN, 0,37.17,1.00,EA,LB,CF4,ACTIVE,735858328593
202677,FXX25HSCAR3,Intel Accessory FXX25HSCAR3 Spare 2.5 Hot Swap Tool Less Carriers 8Pack RTL,Intel,AC, 0,105.82,3.00,EA,LB,AC,ACTIVE,735858345668
202678,AXXP3SWX08040,Intel AC AXXP3SWX08040 4PT PCIeÿGen3 x8 Switch AIC 4x NVMe Drives Retail,Intel,AC, 0,303.28,2.00,EA,LB,AC,ACTIVE,735858345620
202679,FHWBPNPB,Intel Accessory FHWBPNPB Spare node power board for 4-port node Retail,Intel,AC, 0,54.98,3.00,EA,LB,AC,ACTIVE,735858329019
202680,AXXP3SWX08080,Intel AC AXXP3SWX08080 8PT PCIeÿGen3 x8 Switch AIC 8x NVMe Drives Retail,Intel,AC, 0,389.64,2.00,EA,LB,AC,ACTIVE,735858345637
202681,FHWBPNPB24,Intel Accessory FHWBPNPB24 Spare node power board for 6-port node Retail,Intel,AC, 0,41.22,8.00,EA,LB,AC,ACTIVE,735858329026
202682,AXXTPMENC8,Intel AC AXXTPMENC8 TPM 2.0 Module for Rest of World except China Retail,Intel,AC, 0,97.56,1.00,EA,LB,AC,ACTIVE,735858345712
202683,AXXBPVIDCBL,Intel Cable AXXBPVIDCBL Spare VGA cable Retail,Intel,CB, 0,21.91,3.00,EA,LB,CBE,ACTIVE,735858344364
202684,F2U8X25S3PHS,Intel Accessory F2U8X25S3PHS Spare 2U 8x2.5 SAS SATA NVMe Hot Swap Retail,Intel,AC, 0,243.42,1.00,EA,LB,AC,ACTIVE,735858344913
202685,AXXBPBPINSCOV,Intel Accessory AXXBPBPINSCOV Bolster Plate Ensulator Cover for CPU1 Retail,Intel,AC, 0,59.21,1.00,EA,LB,AC,ACTIVE,735858344388
202686,F1U8X25S3PHS,Intel AC F1U8X25S3PHS 1U 8x2.5 SAS SATA NVMe Hot Swap BackplaneSpare Retail,Intel,AC, 0,226.77,2.00,EA,LB,AC,ACTIVE,735858344890
202687,F2U12X35S3PH,Intel Accessory F2U12X35S3PH Spare 2U 12x3.5 SAS SATA & 2x NVMe Hot Swapl RTL,Intel,AC, 0,261.09,2.00,EA,LB,AC,ACTIVE,735858344906
202688,FXXCPUCLIP,Intel Accessory FXXCPUCLIP Spare CPU clips 2xstandard and 2xfabric in box RTL,Intel,AC, 0,6.84,5.51,EA,LB,AC,ACTIVE,735858344425
202689,F1UL16RISER3,Intel Accessory 735858345682 Spare 1U Riser card for Slot 1 and Slot 2 Retail,Intel,AC, 0,86.60,1.00,EA,LB,AC,ACTIVE,735858345682
202691,AXXCBL850HDHRT,Intel CB AXXCBL850HDHRT mSAS HD 850mm 27mm 4xSAS SATA Drives Cable Kit Retail,Intel,AC, 0,34.39,3.00,EA,LB,CBE,ACTIVE,735858346139
202692,AXXCBL850HDHRS,Intel CB AXXCBL850HDHRS mSAS HD 850mm 18mm 4xSAS SATA Drives Cable Kit Retail,Intel,AC, 0,34.93,3.00,EA,LB,CBE,ACTIVE,735858346122
202693,AXXCBL800CVCR,Intel CB AXXCBL800CVCR Oculink 800mm Vertical to Right 1xNVMe Drive Cable Kit,Intel,AC, 0,35.08,3.00,EA,LB,CBE,ACTIVE,735858346184
202694,AXXCBL700HDCV,Intel CB AXXCBL700HDCV Oculink Trimode 700mm mSAS HD 2xNVMe Drive Cable Kit,Intel,AC, 0,68.11,3.00,EA,LB,CBE,ACTIVE,735858346276
